tissue,round_x,before_ncc,after_ncc,intensity,mean_rmse
GCA045TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA045TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_04_initial_reg.tif,[0.80803176],[0.90623938],0.8832942026216294,1.5345118
GCA045TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA045TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_05_initial_reg.tif,[0.78519625],[0.8761528],0.8144123553012382,1.5742427
GCA045TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA045TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_06_initial_reg.tif,[0.77455755],[0.87930407],0.6035789288660643,1.5757294
GCA045TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA045TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_07_initial_reg.tif,[0.77195768],[0.87362231],0.6452133749267553,1.5726326
GCA045TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA045TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_08_initial_reg.tif,[0.76231295],[0.86163608],0.6474071061795584,1.5620458
GCA045TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA045TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_09_initial_reg.tif,[0.72982091],[0.85659418],0.7145684028735438,1.6046191
GCA045TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA045TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_10_initial_reg.tif,[0.73320137],[0.84817567],0.8537108474165014,1.6059996
GCA045TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA045TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_11_initial_reg.tif,[0.7299504],[0.83823016],0.7608233982852847,1.5844184
GCA045TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA045TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_12_initial_reg.tif,[0.7295686],[0.84010021],1.0243987652360373,1.5924834
GCA045TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA045TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_13_initial_reg.tif,[0.70124409],[0.83399119],1.049270171630056,1.640096
GCA045TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA045TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_14_initial_reg.tif,[0.73196003],[0.84078653],1.0057276727466264,1.5960926
GCA045TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA045TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_15_initial_reg.tif,[0.71175204],[0.82502597],0.8413018087928171,1.6789318
GCA045TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA045TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_16_initial_reg.tif,[0.71321277],[0.8317569],0.6488349090500334,1.6066016
GCA045TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA045TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_17_initial_reg.tif,[0.71572544],[0.8248798],1.2146382086580212,1.5974689
GCA045TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA045TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_18_initial_reg.tif,[0.7181658],[0.83388127],0.6111381887709146,1.5996192
GCA053ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA053ACB_TISSUE01_DAPI_DAPI_14ms_ROUND_01_initial_reg.tif,[0.95977785],[0.97946809],1.286869809110136,1.3801244
GCA053ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA053ACB_TISSUE01_DAPI_DAPI_14ms_ROUND_02_initial_reg.tif,[0.95629885],[0.97464135],1.081956873464332,1.3798442
GCA053ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA053ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_03_initial_reg.tif,[0.95455672],[0.97346517],3.112908180805046,1.4061842
GCA053ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA053ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_04_initial_reg.tif,[0.95693741],[0.97552801],2.505020589313163,1.3952718
GCA053ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA053ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_05_initial_reg.tif,[0.93777697],[0.96767923],2.390642331294057,1.3955684
GCA053ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA053ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_06_initial_reg.tif,[0.9283003],[0.95811385],2.363441875610746,1.3990127
GCA053ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA053ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_07_initial_reg.tif,[0.94203747],[0.97300035],5.947482139691008,1.4375396
GCA053ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA053ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_08_initial_reg.tif,[0.92952473],[0.96128181],4.14957569349168,1.421818
GCA053ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA053ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_09_initial_reg.tif,[0.92910233],[0.96400445],7.3860681551202845,1.4435979
GCA053ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA053ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_10_initial_reg.tif,[0.91792696],[0.95978131],5.524869520969145,1.4437953
GCA053ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA053ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_11_initial_reg.tif,[0.91669575],[0.95825371],8.94578493110842,1.452458
GCA053ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA053ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_12_initial_reg.tif,[0.91678749],[0.96011624],5.613250535795431,1.4447863
GCA053ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA053ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_13_initial_reg.tif,[0.86125811],[0.90833839],16.18508173357827,1.5138223
GCA053ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA053ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_14_initial_reg.tif,[0.90140906],[0.94473863],12.149878911091605,1.4742829
GCA053ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA053ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_15_initial_reg.tif,[0.90789888],[0.94993941],6.717942470343592,1.451233
GCA053ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA053ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_16_initial_reg.tif,[0.8585201],[0.91084306],5.230975305104601,1.5076867
GCA053ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA053ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_17_initial_reg.tif,[0.89963413],[0.9495596],4.42161751232454,1.4537923
GCA053ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA053ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_18_initial_reg.tif,[0.91302595],[0.95366564],4.333705783147653,1.4552964
GCA053ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA053ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_19_initial_reg.tif,[0.89254404],[0.94062159],4.646767807359977,1.4614458
GCA053TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA053TIA_TISSUE01_DAPI_DAPI_14ms_ROUND_01_initial_reg.tif,[0.93424384],[0.95739717],1.8486757256651258,1.4542139
GCA053TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA053TIA_TISSUE01_DAPI_DAPI_14ms_ROUND_02_initial_reg.tif,[0.94331753],[0.96874103],1.295166726194577,1.4394337
GCA053TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA053TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_03_initial_reg.tif,[0.92131376],[0.95706661],5.182810537187832,1.4696994
GCA053TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA053TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_04_initial_reg.tif,[0.89345189],[0.94332681],4.293935355755816,1.4675806
GCA053TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA053TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_05_initial_reg.tif,[0.87204928],[0.93897682],5.889639127432784,1.4751123
GCA053TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA053TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_06_initial_reg.tif,[0.88620367],[0.93962747],4.7813661616411105,1.4752357
GCA053TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA053TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_07_initial_reg.tif,[0.84876125],[0.91565611],12.427336658806531,1.510324
GCA053TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA053TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_08_initial_reg.tif,[0.83597669],[0.9073844],9.345625148926642,1.5075573
GCA053TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA053TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_09_initial_reg.tif,[0.80435307],[0.89626258],9.030476832175736,1.5227008
GCA053TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA053TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_10_initial_reg.tif,[0.80486744],[0.88962867],10.218446783256505,1.5214162
GCA053TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA053TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_11_initial_reg.tif,[0.79848642],[0.88749693],13.815911680123154,1.527596
GCA053TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA053TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_12_initial_reg.tif,[0.80599611],[0.8901335],7.650212613018055,1.5194795
GCA053TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA053TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_13_initial_reg.tif,[0.68274171],[0.77449406],18.980010697919578,1.5777454
GCA053TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA053TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_14_initial_reg.tif,[0.76658306],[0.86414414],11.321881053924685,1.5454973
GCA053TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA053TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_15_initial_reg.tif,[0.79556357],[0.88098436],10.022938134555988,1.5338057
GCA053TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA053TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_16_initial_reg.tif,[0.78265424],[0.87100376],10.435280862464635,1.548155
GCA053TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA053TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_17_initial_reg.tif,[0.7647704],[0.86687191],12.737698295599854,1.5482221
GCA053TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA053TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_18_initial_reg.tif,[0.76348382],[0.87015782],6.4671815551069285,1.5593638
GCA053TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA053TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_19_initial_reg.tif,[0.7525044],[0.85309335],7.203469683439698,1.5507405
GCA054ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA054ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_01_initial_reg.tif,[0.96061755],[0.98344303],1.109265226313466,1.5017531
GCA054ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA054ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_02_initial_reg.tif,[0.99984993],[0.99779181],0.9974701060108782,1.4134959
GCA054ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA054ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_03_initial_reg.tif,[0.9791615],[0.99142664],1.0327385363347599,1.4357593
GCA054ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA054ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_04_initial_reg.tif,[0.96937318],[0.98673803],1.0369667223826453,1.4495553
GCA054ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA054ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_05_initial_reg.tif,[0.9644735],[0.98340303],1.038545864599821,1.4492481
GCA054ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA054ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_06_initial_reg.tif,[0.94728482],[0.97726967],1.01903804889461,1.4752328
GCA054ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA054ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_07_initial_reg.tif,[0.94899071],[0.97494921],0.9982600141114423,1.4832708
GCA054ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA054ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_08_initial_reg.tif,[0.9485369],[0.97520104],0.9839511848660267,1.4921359
GCA054ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA054ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_09_initial_reg.tif,[0.95015608],[0.97383969],0.9963899110945135,1.4958544
GCA054ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA054ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_10_initial_reg.tif,[0.94329573],[0.96870566],0.9878204293360194,1.4989073
GCA054ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA054ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_11_initial_reg.tif,[0.93561284],[0.96783209],0.9784724782988421,1.5015652
GCA054ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA054ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_12_initial_reg.tif,[0.93080288],[0.96316292],0.9837448013785777,1.5272511
GCA054ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA054ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_13_initial_reg.tif,[0.9309765],[0.96496384],0.9812443164653524,1.5202525
GCA054ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA054ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_14_initial_reg.tif,[0.92593531],[0.95911966],0.9940737732929742,1.5474447
GCA054ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA054ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_15_initial_reg.tif,[0.92394531],[0.96088976],0.9934242134604093,1.524062
GCA054ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA054ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_16_initial_reg.tif,[0.92271433],[0.95843804],0.9933712535093977,1.5393336
GCA054ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA054ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_17_initial_reg.tif,[0.925842],[0.95972252],0.9974374204675611,1.536308
GCA054TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA054TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_01_initial_reg.tif,[0.9755337],[0.99363362],1.045633644836637,1.6586919
GCA054TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA054TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_02_initial_reg.tif,[0.99986744],[0.99749004],1.006281723704388,1.5418307
GCA054TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA054TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_03_initial_reg.tif,[0.99097677],[0.99657219],1.0850397615774343,1.5607184
GCA054TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA054TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_04_initial_reg.tif,[0.99173623],[0.99657266],0.9895908106807835,1.569997
GCA054TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA054TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_05_initial_reg.tif,[0.98725594],[0.99568142],1.0172195579166674,1.6062311
GCA054TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA054TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_06_initial_reg.tif,[0.97726387],[0.99512884],1.087794872591029,1.6209111
GCA054TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA054TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_07_initial_reg.tif,[0.98038634],[0.9941507],1.0198589104124323,1.5846651
GCA054TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA054TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_08_initial_reg.tif,[0.97175323],[0.99208598],0.9737477741638476,1.6689607
GCA054TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA054TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_09_initial_reg.tif,[0.97587133],[0.99363573],1.1840475715782426,1.6289147
GCA054TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA054TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_10_initial_reg.tif,[0.98008681],[0.99407134],1.1218695917130925,1.6417217
GCA054TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA054TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_11_initial_reg.tif,[0.9658145],[0.99159121],1.0913420016464463,1.6675769
GCA054TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA054TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_12_initial_reg.tif,[0.96975886],[0.99150788],1.132098269415906,1.6550955
GCA054TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA054TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_13_initial_reg.tif,[0.97248778],[0.9919136],1.107780013120288,1.6571399
GCA054TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA054TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_14_initial_reg.tif,[0.96024361],[0.99029804],1.123891119360432,1.7264674
GCA054TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA054TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_15_initial_reg.tif,[0.95172915],[0.98550925],1.0086295061416908,1.7730886
GCA054TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA054TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_16_initial_reg.tif,[0.96245158],[0.98883009],1.0288487917281728,1.7512444
GCA054TIA_TISSUE01_,/nfs2/baos1/rudravg/GCA054TIA_TISSUE01_DAPI_DAPI_12ms_ROUND_17_initial_reg.tif,[0.94867349],[0.98775519],1.0054371117398484,1.8105292
GCA059ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA059ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_01_initial_reg.tif,[0.89864943],[0.94099657],0.5925604779718832,1.3726263
GCA059ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA059ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_02_initial_reg.tif,[0.84465948],[0.89674569],0.484383003890372,1.3823315
GCA059ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA059ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_03_initial_reg.tif,[0.82003231],[0.88115448],0.46769039503873605,1.389352
GCA059ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA059ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_04_initial_reg.tif,[0.81292724],[0.88180203],0.5879611263932203,1.3747045
GCA059ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA059ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_05_initial_reg.tif,[0.82870051],[0.89163052],0.6003570815563376,1.3563344
GCA059ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA059ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_06_initial_reg.tif,[0.7918505],[0.85669457],0.49867256438184576,1.3815858
GCA059ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA059ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_07_initial_reg.tif,[0.77719481],[0.84935033],0.5212399804424646,1.3800658
GCA059ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA059ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_08_initial_reg.tif,[0.77229581],[0.84547581],0.5441348912948206,1.3837112
GCA059ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA059ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_09_initial_reg.tif,[0.76985289],[0.841344],0.6867710630027054,1.378643
GCA059ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA059ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_10_initial_reg.tif,[0.73651578],[0.80321003],0.7317104844214087,1.4183482
GCA059ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA059ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_11_initial_reg.tif,[0.76668853],[0.83491271],0.7426450072866816,1.378211
GCA059ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA059ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_12_initial_reg.tif,[0.74251311],[0.81364562],0.6997883762436574,1.402842
GCA059ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA059ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_13_initial_reg.tif,[0.76311032],[0.8372252],0.9011365138143929,1.3957329
GCA059ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA059ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_14_initial_reg.tif,[0.74638477],[0.82420281],0.6846727559605336,1.3708286
GCA059ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA059ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_15_initial_reg.tif,[0.741778],[0.81241881],0.7579017981079302,1.3825694
GCA059ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA059ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_16_initial_reg.tif,[0.75169386],[0.82398869],0.7122263964340483,1.3886594
GCA059ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA059ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_17_initial_reg.tif,[0.75895953],[0.83258891],0.9116152372435326,1.3990324
GCA059ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA059ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_18_initial_reg.tif,[0.7511762],[0.82426316],0.748409473122277,1.3819664
GCA059TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA059TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_01_initial_reg.tif,[0.90161301],[0.94841956],0.8111769484354334,1.3609856
GCA059TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA059TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_02_initial_reg.tif,[0.81654619],[0.93452519],0.7483147379194176,1.4831789
GCA059TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA059TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_03_initial_reg.tif,[0.8355334],[0.91150388],0.6260859478584481,1.3938217
GCA059TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA059TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_04_initial_reg.tif,[0.84302991],[0.91386741],0.8010360022370496,1.3629135
GCA059TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA059TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_05_initial_reg.tif,[0.83879855],[0.90634266],0.8197841427745921,1.3633281
GCA059TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA059TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_06_initial_reg.tif,[0.79441965],[0.88667495],0.6554141458175774,1.3989582
GCA059TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA059TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_07_initial_reg.tif,[0.79226856],[0.87951737],0.7191134489891355,1.3878343
GCA059TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA059TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_08_initial_reg.tif,[0.79040477],[0.88067741],0.6967409684294668,1.3912758
GCA059TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA059TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_09_initial_reg.tif,[0.79836372],[0.87914035],0.8316484235415147,1.3777825
GCA059TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA059TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_10_initial_reg.tif,[0.77699415],[0.85728248],0.8710623229968959,1.3754971
GCA059TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA059TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_11_initial_reg.tif,[0.78050025],[0.86215658],0.8911383727303229,1.4034606
GCA059TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA059TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_12_initial_reg.tif,[0.76750672],[0.85894371],0.9229932410249188,1.3874198
GCA059TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA059TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_13_initial_reg.tif,[0.76608284],[0.86248027],1.1985359551700523,1.4296172
GCA059TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA059TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_14_initial_reg.tif,[0.77198423],[0.86364545],0.9307762679072916,1.3882301
GCA059TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA059TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_15_initial_reg.tif,[0.76662045],[0.860286],1.0154788048417236,1.3994792
GCA059TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA059TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_16_initial_reg.tif,[0.76503448],[0.86291053],0.9684697475555138,1.4175673
GCA059TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA059TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_17_initial_reg.tif,[0.77444075],[0.86574405],1.3310043233049134,1.4089506
GCA059TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA059TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_18_initial_reg.tif,[0.76100325],[0.86965715],1.0477357455681462,1.4522234
GCA062ACA_TISSUE01_,/nfs2/baos1/rudravg/GCA062ACA_TISSUE01_DAPI_DAPI_12ms_ROUND_01_initial_reg.tif,[0.91294739],[0.94660248],1.741966339958461,1.4352956
GCA062ACA_TISSUE01_,/nfs2/baos1/rudravg/GCA062ACA_TISSUE01_DAPI_DAPI_12ms_ROUND_02_initial_reg.tif,[1.],[0.99831694],1.1111008232878337,1.3968037
GCA062ACA_TISSUE01_,/nfs2/baos1/rudravg/GCA062ACA_TISSUE01_DAPI_DAPI_12ms_ROUND_03_initial_reg.tif,[0.93079693],[0.9580877],2.8220885554419413,1.4360191
GCA062ACA_TISSUE01_,/nfs2/baos1/rudravg/GCA062ACA_TISSUE01_DAPI_DAPI_12ms_ROUND_04_initial_reg.tif,[0.9378125],[0.96731485],2.139862461870725,1.4371787
GCA062ACA_TISSUE01_,/nfs2/baos1/rudravg/GCA062ACA_TISSUE01_DAPI_DAPI_12ms_ROUND_05_initial_reg.tif,[0.89318202],[0.95385284],1.8037330746944122,1.4787797
GCA062ACA_TISSUE01_,/nfs2/baos1/rudravg/GCA062ACA_TISSUE01_DAPI_DAPI_12ms_ROUND_06_initial_reg.tif,[0.85933716],[0.93536328],2.4113899553500504,1.5079244
GCA062ACA_TISSUE01_,/nfs2/baos1/rudravg/GCA062ACA_TISSUE01_DAPI_DAPI_12ms_ROUND_07_initial_reg.tif,[0.86686045],[0.92584095],2.1921052726388366,1.4990524
GCA062ACA_TISSUE01_,/nfs2/baos1/rudravg/GCA062ACA_TISSUE01_DAPI_DAPI_12ms_ROUND_08_initial_reg.tif,[0.82933782],[0.91419725],3.6517420922627837,1.5360878
GCA062ACA_TISSUE01_,/nfs2/baos1/rudravg/GCA062ACA_TISSUE01_DAPI_DAPI_12ms_ROUND_09_initial_reg.tif,[0.86009113],[0.92350247],3.612302853134358,1.5147413
GCA062ACA_TISSUE01_,/nfs2/baos1/rudravg/GCA062ACA_TISSUE01_DAPI_DAPI_12ms_ROUND_10_initial_reg.tif,[0.81785918],[0.90696435],3.421590552967112,1.5520443
