tissue,round_x,before_ncc,after_ncc,intensity,mean_rmse
GCA066TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA066TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_15_initial_reg.tif,[0.2531188],[0.37525904],47.00734215721095,6.4260798
GCA066TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA066TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_16_initial_reg.tif,[0.24841658],[0.37261189],35.06930425910525,6.507421
GCA066TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA066TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_17_initial_reg.tif,[0.2445831],[0.36458867],62.61069168224604,6.544437
GCA069ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA069ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_01_initial_reg.tif,[0.92491564],[0.95017866],4.443537505453917,3.247124
GCA069ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA069ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_02_initial_reg.tif,[0.99999883],[0.99784127],1.6237861628975572,3.6733985
GCA069ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA069ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_03_initial_reg.tif,[0.93691375],[0.97101769],5.205552326013896,2.7042458
GCA069ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA069ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_04_initial_reg.tif,[0.93775693],[0.97242871],4.655665070170957,2.705945
GCA069ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA069ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_05_initial_reg.tif,[0.94614551],[0.97726348],7.0133383936340925,2.8622317
GCA069ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA069ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_06_initial_reg.tif,[0.94425841],[0.97684749],5.814729313702916,2.8766344
GCA069ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA069ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_07_initial_reg.tif,[0.93019161],[0.96875117],8.287129536025164,2.8251553
GCA069ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA069ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_08_initial_reg.tif,[0.93545626],[0.971981],7.5170743455018645,2.8104157
GCA069ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA069ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_09_initial_reg.tif,[0.93633227],[0.97031633],5.561902310069889,2.7774305
GCA069ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA069ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_10_initial_reg.tif,[0.93240832],[0.9690932],7.343974027882096,2.758131
GCA069ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA069ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_11_initial_reg.tif,[0.93637756],[0.96888985],6.176064219785043,2.7787879
GCA069ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA069ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_12_initial_reg.tif,[0.93046938],[0.96188025],7.387759398487023,2.7283933
GCA069ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA069ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_13_initial_reg.tif,[0.92322806],[0.96446842],6.7379103432438825,2.7700753
GCA069ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA069ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_14_initial_reg.tif,[0.92027643],[0.95890112],7.7974169320236895,2.7712712
GCA069ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA069ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_15_initial_reg.tif,[0.92537291],[0.9616221],7.671718779763332,2.7804444
GCA069ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA069ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_16_initial_reg.tif,[0.91932551],[0.96119022],8.049199217825349,2.7568767
GCA069ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA069ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_17_initial_reg.tif,[0.91893284],[0.9580738],10.137235796410383,2.761529
GCA069TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA069TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_01_initial_reg.tif,[0.82361828],[0.89759772],2.4920967877701337,4.373678
GCA069TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA069TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_02_initial_reg.tif,[0.99965893],[0.99811943],1.315058575532241,4.2080994
GCA069TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA069TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_03_initial_reg.tif,[0.81999969],[0.91439129],6.837923944630682,3.4948192
GCA069TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA069TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_04_initial_reg.tif,[0.71271495],[0.83856257],11.378814692602946,4.0332594
GCA069TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA069TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_05_initial_reg.tif,[0.76999615],[0.85686604],12.382738788587263,4.218994
GCA069TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA069TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_06_initial_reg.tif,[0.73727134],[0.8341497],29.819846071635066,4.2585535
GCA069TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA069TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_07_initial_reg.tif,[0.73199794],[0.82499],18.366304309520515,4.33297
GCA069TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA069TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_08_initial_reg.tif,[0.54946357],[0.63677849],99.06237826042425,5.147609
GCA069TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA069TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_09_initial_reg.tif,[0.5538874],[0.63495641],50.744629276736426,5.1139307
GCA069TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA069TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_10_initial_reg.tif,[0.51549182],[0.6230252],42.41172582258638,5.1971974
GCA069TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA069TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_11_initial_reg.tif,[0.52150941],[0.61824282],61.136746613071814,5.2272067
GCA069TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA069TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_12_initial_reg.tif,[0.51437495],[0.60128812],40.221937170243194,5.2407045
GCA069TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA069TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_13_initial_reg.tif,[0.50003378],[0.60628238],55.25858652099314,5.239745
GCA069TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA069TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_14_initial_reg.tif,[0.50230698],[0.59407815],67.54639463894554,5.276502
GCA069TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA069TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_15_initial_reg.tif,[0.5049309],[0.5934247],92.56448585185444,5.2565913
GCA069TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA069TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_16_initial_reg.tif,[0.49736335],[0.5998453],78.87364131432773,5.2825456
GCA069TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA069TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_17_initial_reg.tif,[0.49530957],[0.59653365],64.1181392608441,5.2893414
GCA071ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA071ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_01_initial_reg.tif,[0.80093988],[0.90105516],4.3276002329640315,2.7663686
GCA071ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA071ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_02_initial_reg.tif,[0.9999998],[0.9983634],2.042484690097416,2.7325118
GCA071ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA071ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_03_initial_reg.tif,[0.46755231],[0.68615811],16.198432080798188,3.3700788
GCA071ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA071ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_04_initial_reg.tif,[0.46726613],[0.67398777],14.246054600026513,3.3827772
GCA071ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA071ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_05_initial_reg.tif,[0.49833445],[0.68818546],25.180159792345002,3.3781924
GCA071ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA071ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_06_initial_reg.tif,[0.49198242],[0.67877786],22.41839044317083,3.4186897
GCA071ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA071ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_07_initial_reg.tif,[0.5024193],[0.67174568],18.721738699876536,3.3883688
GCA071ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA071ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_08_initial_reg.tif,[0.47761379],[0.65380375],19.458188906893003,3.4134822
GCA071ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA071ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_09_initial_reg.tif,[0.46909983],[0.64333118],17.560614004191812,3.4577284
GCA071ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA071ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_10_initial_reg.tif,[0.41640555],[0.57965541],27.353276213043646,3.561497
GCA071ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA071ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_11_initial_reg.tif,[0.40968944],[0.56492292],30.450149590802713,3.583131
GCA071ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA071ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_12_initial_reg.tif,[0.39480227],[0.56109669],22.85740225117838,3.5962307
GCA071ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA071ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_13_initial_reg.tif,[0.348621],[0.51215586],23.50896567102351,3.6478887
GCA071ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA071ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_14_initial_reg.tif,[0.36227707],[0.51340569],34.172421532371615,3.665023
GCA071ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA071ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_15_initial_reg.tif,[0.36625759],[0.53232244],25.966337107978838,3.664786
GCA071ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA071ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_16_initial_reg.tif,[0.2893892],[0.46108197],28.296929477279097,3.7699537
GCA071ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA071ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_17_initial_reg.tif,[0.29878086],[0.45284256],42.4130662811986,3.7835777
GCA071TIA_,/nfs2/baos1/rudravg/GCA071TIA_DAPI_DAPI_12ms_ROUND_01_initial_reg.tif,[0.89791766],[0.91747119],3.2068710348045717,2.8522196
GCA071TIA_,/nfs2/baos1/rudravg/GCA071TIA_DAPI_DAPI_12ms_ROUND_02_initial_reg.tif,[0.99999971],[0.9980437],1.1860161647033796,3.0960984
GCA071TIA_,/nfs2/baos1/rudravg/GCA071TIA_DAPI_DAPI_12ms_ROUND_03_initial_reg.tif,[0.83001211],[0.90702476],9.12789662371206,3.1164997
GCA071TIA_,/nfs2/baos1/rudravg/GCA071TIA_DAPI_DAPI_12ms_ROUND_04_initial_reg.tif,[0.85247837],[0.92533473],8.134237543082826,3.0942209
GCA071TIA_,/nfs2/baos1/rudravg/GCA071TIA_DAPI_DAPI_12ms_ROUND_05_initial_reg.tif,[0.84858738],[0.92293448],5.276482493749118,3.2205265
GCA071TIA_,/nfs2/baos1/rudravg/GCA071TIA_DAPI_DAPI_12ms_ROUND_06_initial_reg.tif,[0.84027738],[0.91747641],5.519001116931737,3.2036898
GCA071TIA_,/nfs2/baos1/rudravg/GCA071TIA_DAPI_DAPI_12ms_ROUND_07_initial_reg.tif,[0.81971558],[0.90295429],6.581968311471558,3.204614
GCA071TIA_,/nfs2/baos1/rudravg/GCA071TIA_DAPI_DAPI_12ms_ROUND_08_initial_reg.tif,[0.76742889],[0.86472166],15.793752202915037,3.2337604
GCA071TIA_,/nfs2/baos1/rudravg/GCA071TIA_DAPI_DAPI_12ms_ROUND_09_initial_reg.tif,[0.77943983],[0.87394445],12.332771690767238,3.2368283
GCA071TIA_,/nfs2/baos1/rudravg/GCA071TIA_DAPI_DAPI_12ms_ROUND_10_initial_reg.tif,[0.79368374],[0.88270098],11.046812696293724,3.2528124
GCA071TIA_,/nfs2/baos1/rudravg/GCA071TIA_DAPI_DAPI_12ms_ROUND_11_initial_reg.tif,[0.76039474],[0.84471946],8.26737254226182,3.3064153
GCA071TIA_,/nfs2/baos1/rudravg/GCA071TIA_DAPI_DAPI_12ms_ROUND_12_initial_reg.tif,[0.727203],[0.83111064],15.178535203547703,3.3010404
GCA071TIA_,/nfs2/baos1/rudravg/GCA071TIA_DAPI_DAPI_12ms_ROUND_13_initial_reg.tif,[0.73748298],[0.84609641],20.5060073471164,3.3600333
GCA071TIA_,/nfs2/baos1/rudravg/GCA071TIA_DAPI_DAPI_12ms_ROUND_14_initial_reg.tif,[0.71172212],[0.81791938],25.009303839539466,3.4188128
GCA071TIA_,/nfs2/baos1/rudravg/GCA071TIA_DAPI_DAPI_12ms_ROUND_15_initial_reg.tif,[0.70715213],[0.81282201],17.471907814115745,3.4306304
GCA071TIA_,/nfs2/baos1/rudravg/GCA071TIA_DAPI_DAPI_12ms_ROUND_16_initial_reg.tif,[0.54804674],[0.68631819],44.00489692681966,4.037471
GCA071TIA_,/nfs2/baos1/rudravg/GCA071TIA_DAPI_DAPI_12ms_ROUND_17_initial_reg.tif,[0.52607858],[0.65947343],28.249123051543474,4.1046257
GCA072ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA072ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_01_initial_reg.tif,[0.93929248],[0.96018023],3.0063638335627902,3.4436817
GCA072ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA072ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_02_initial_reg.tif,[0.99986311],[0.99835492],1.354400267865038,3.6380358
GCA072ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA072ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_03_initial_reg.tif,[0.81876723],[0.90515573],15.719096209214035,3.2408
GCA072ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA072ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_04_initial_reg.tif,[0.83856753],[0.90379666],16.301026767318504,3.1943083
GCA072ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA072ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_05_initial_reg.tif,[0.86476588],[0.92605354],7.136749587337823,3.3299427
GCA072ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA072ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_06_initial_reg.tif,[0.83109327],[0.90992702],7.592473683773154,3.399683
GCA072ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA072ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_07_initial_reg.tif,[0.80266388],[0.87736365],9.275189040877242,3.5150127
GCA072ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA072ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_08_initial_reg.tif,[0.74850817],[0.85716812],12.324439121766595,3.6371665
GCA072ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA072ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_09_initial_reg.tif,[0.75263632],[0.85291367],22.051399294939085,3.6139307
GCA072ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA072ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_10_initial_reg.tif,[0.7509547],[0.84894901],21.143117430445177,3.6252158
GCA072ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA072ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_11_initial_reg.tif,[0.75560211],[0.8391063],30.411417732077084,3.614152
GCA072ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA072ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_12_initial_reg.tif,[0.74537532],[0.83725817],22.374577197619903,3.619784
GCA072ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA072ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_13_initial_reg.tif,[0.75146482],[0.84158723],39.02733441764634,3.6319785
GCA072ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA072ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_14_initial_reg.tif,[0.75248211],[0.84627775],36.610898156380074,3.6248355
GCA072ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA072ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_15_initial_reg.tif,[0.74170473],[0.84102291],23.063719988963097,3.6449196
GCA072ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA072ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_16_initial_reg.tif,[0.73123266],[0.83069041],21.094421970113153,3.6873536
GCA072ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA072ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_17_initial_reg.tif,[0.74498704],[0.83860389],33.3452712330866,3.6679745
GCA072TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA072TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_01_initial_reg.tif,[0.91538467],[0.95726274],2.8180497418938955,3.986035
GCA072TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA072TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_02_initial_reg.tif,[0.99991599],[0.99867525],1.47164066155387,4.194989
GCA072TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA072TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_03_initial_reg.tif,[0.7578421],[0.88582415],12.623221204487969,3.7967205
GCA072TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA072TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_04_initial_reg.tif,[0.78300139],[0.88878665],13.13911248203235,3.872703
GCA072TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA072TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_05_initial_reg.tif,[0.80503554],[0.89423806],13.82649468714431,4.151915
GCA072TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA072TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_06_initial_reg.tif,[0.7254267],[0.83699669],27.22395702461429,4.3908696
GCA072TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA072TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_07_initial_reg.tif,[0.71045862],[0.80358431],22.8841621139126,4.5747437
GCA072TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA072TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_08_initial_reg.tif,[0.56149997],[0.72214424],22.13255369033674,5.0410423
GCA072TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA072TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_09_initial_reg.tif,[0.579089],[0.73216419],16.768354115044144,5.0141883
GCA072TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA072TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_10_initial_reg.tif,[0.60308786],[0.73624824],40.145312514627996,4.9419336
GCA072TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA072TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_11_initial_reg.tif,[0.62302608],[0.74470554],34.95255897470933,4.8752723
GCA072TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA072TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_12_initial_reg.tif,[0.61547597],[0.73316401],27.596337413241947,4.884475
GCA072TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA072TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_13_initial_reg.tif,[0.61532243],[0.73873448],23.325789121074884,4.915228
GCA072TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA072TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_14_initial_reg.tif,[0.61937291],[0.73336332],22.509717443129613,4.903207
GCA072TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA072TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_15_initial_reg.tif,[0.61696008],[0.73974793],27.292597383632398,4.9069543
GCA072TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA072TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_16_initial_reg.tif,[0.58484964],[0.71135591],35.52815012992256,4.963052
GCA072TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA072TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_17_initial_reg.tif,[0.58674756],[0.71680804],36.63978821399151,4.986221
GCA075ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA075ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_01_initial_reg.tif,[0.85574565],[0.91741131],4.863467686567294,3.076156
GCA075ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA075ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_02_initial_reg.tif,[0.99999937],[0.99832345],2.3759698295553524,3.4662561
GCA075ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA075ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_03_initial_reg.tif,[0.7702476],[0.91839238],8.186627224350431,2.9668808
GCA075ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA075ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_04_initial_reg.tif,[0.7153736],[0.87224326],10.90337440365535,3.1614707
GCA075ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA075ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_05_initial_reg.tif,[0.76022345],[0.87248695],12.953581255217394,3.3124924
GCA075ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA075ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_06_initial_reg.tif,[0.71969864],[0.84999234],17.87301982192175,3.3517916
GCA075ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA075ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_07_initial_reg.tif,[0.69932361],[0.83987907],17.38843890149417,3.3746486
GCA075ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA075ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_08_initial_reg.tif,[0.58168932],[0.78477922],40.1834578818298,3.6242006
GCA075ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA075ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_09_initial_reg.tif,[0.57237769],[0.78277007],19.48311476810609,3.6651812
GCA075ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA075ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_10_initial_reg.tif,[0.60289949],[0.78042423],21.779829911511918,3.6104789
GCA075ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA075ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_11_initial_reg.tif,[0.50927054],[0.73859647],24.350843409526274,3.8159788
GCA075ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA075ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_12_initial_reg.tif,[0.47532695],[0.72699035],29.896973551803843,3.9154818
GCA075ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA075ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_13_initial_reg.tif,[0.49890533],[0.71898875],34.29036732199981,3.8659766
GCA075ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA075ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_14_initial_reg.tif,[0.50104378],[0.72057719],28.577456701660356,3.8620896
GCA075ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA075ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_15_initial_reg.tif,[0.47865099],[0.70015289],36.74752452012522,3.8987837
GCA075ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA075ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_16_initial_reg.tif,[0.45875135],[0.69166115],85.47194883120972,3.9483669
GCA075ACB_TISSUE01_,/nfs2/baos1/rudravg/GCA075ACB_TISSUE01_DAPI_DAPI_12ms_ROUND_17_initial_reg.tif,[0.36227379],[0.65340171],45.50603126562418,4.2381654
GCA075TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA075TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_01_initial_reg.tif,[0.91354707],[0.95190325],3.4875839806571776,3.5669222
GCA075TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA075TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_02_initial_reg.tif,[0.99999983],[0.99788759],1.2691457872513638,3.9361558
GCA075TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA075TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_03_initial_reg.tif,[0.89009229],[0.94837172],7.82982777439808,3.0619526
GCA075TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA075TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_04_initial_reg.tif,[0.74415137],[0.89082654],8.461701594984772,3.518627
GCA075TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA075TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_05_initial_reg.tif,[0.7388792],[0.8760876],8.694241024013357,3.8630142
GCA075TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA075TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_06_initial_reg.tif,[0.75606684],[0.86688704],15.006280524352306,3.8734267
GCA075TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA075TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_07_initial_reg.tif,[0.75711375],[0.86617596],10.02406731981129,3.8561528
GCA075TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA075TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_08_initial_reg.tif,[0.61826032],[0.79646849],21.02687990664627,4.1556306
GCA075TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA075TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_09_initial_reg.tif,[0.64217465],[0.78992454],23.30672608654198,4.181479
GCA075TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA075TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_10_initial_reg.tif,[0.57033888],[0.73523256],36.88688848432352,4.3115726
GCA075TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA075TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_11_initial_reg.tif,[0.5369298],[0.70119818],25.020817586287908,4.499717
GCA075TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA075TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_12_initial_reg.tif,[0.51586552],[0.68077118],27.72043909648101,4.5158896
GCA075TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA075TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_13_initial_reg.tif,[0.51099393],[0.67493944],31.124740650053184,4.547222
GCA075TIB_TISSUE01_,/nfs2/baos1/rudravg/GCA075TIB_TISSUE01_DAPI_DAPI_12ms_ROUND_14_initial_reg.tif,[0.52539415],[0.679445],28.174469987022327,4.5631013
