Instances,Mean_CD11B,Mean_CD20,Mean_CD3D,Mean_CD45,Mean_CD4,Mean_CD68,Mean_CD8,Mean_CGA,Mean_LYSOZYME,Mean_NAKATPASE,Mean_PANCK,Mean_SMA,Mean_SOX9,Mean_VIMENTIN,Mean_OLFM4,Epi+,Stroma+,Immune+,Progenitor,final_Enteroendocrine,final_Enterocytes,Fibroblasts/Stromal(undetermined),final_Fibroblasts,final_Stromal,final_Myeloid,final_Helper T,final_Cytotoxic T,final_T-cell receptor,final_Monocyte,final_Macrophage,final_B cell,final_Leukocyte,final_Progenitor
9067,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999978390277,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9080,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999992669045,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9081,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999942665,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9088,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999107728,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9102,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.99999999999997,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9103,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999997821211,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9109,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999993093887,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9113,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999998865412512,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9145,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999422576,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9146,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999997763,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9180,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999999887,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9187,False,False,False,False,False,False,False,False,False,True,True,False,True,False,1.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9212,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999993962,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9239,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999973807,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9246,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.99999951567342,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9267,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.99999999976529,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9283,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999999817,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9299,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.972428325781694,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9311,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.999999991506017,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9317,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999999867,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9320,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.823367121599972,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9331,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999999993,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9357,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999995730846,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9361,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.99999999940294,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9396,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999697163,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9400,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999979693936,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9404,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999973892,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9405,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999545398,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9415,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999769827,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9434,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999998268504,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9440,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1.2211129758264e-05,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
9451,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999999435,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9462,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5.1939271192359e-06,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9463,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999611368,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9468,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.999994278430239,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9484,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.11490640628678,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
9505,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4.63267976464407e-08,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
9538,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999424555,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9545,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999991991429,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9556,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.99999999999857,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9569,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999584344021,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9570,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.999999999997403,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9571,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
9580,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999113635,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9583,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999998258362,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9593,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999954898,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9606,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999964425,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9607,False,False,False,False,False,False,False,False,False,False,False,True,False,True,7.13593104547151e-10,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
9612,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999975121,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9616,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.99999999999635,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9617,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999963368605,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9618,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999746079,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9619,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999261614,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9625,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999998293599,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9657,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999849168535,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9661,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.99999999999947,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9662,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999995577,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9663,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999965665,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9671,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0001968886327158,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
9674,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999932348,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9675,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999925714,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9683,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.99999971370798,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9684,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999264953,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9693,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999984707,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9694,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999994342,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9700,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999997064737811,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9706,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999999609,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9723,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.999995368397679,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9731,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999999618,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9735,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999999991,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9736,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.99999999992246,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9739,False,False,False,False,False,False,False,False,False,True,False,False,False,False,8.091195054104399e-12,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9750,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999798533,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9758,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.979031986787571,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9761,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999999442,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9769,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
9771,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999945823,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9775,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.99999999999982,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9793,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.99999999885899,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9795,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999995028,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9796,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999980205,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9825,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999942965,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9833,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999998816,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9853,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999635846,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9866,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
9887,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999999997,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9890,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.99999999999981,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9892,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999994026,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9893,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999957524,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9894,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999572848,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9898,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999512332,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9917,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999999875,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9920,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.999999999999716,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9938,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.998804371891256,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9946,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999574902,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9948,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.987069195939692,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9952,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999938829,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9956,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0078213546099681,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9959,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1.5562382067248901e-09,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9960,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999963861,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9966,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999992902,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9980,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999999452,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9992,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999999488,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9999,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2.47401639620612e-09,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
10002,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.99999999993487,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10003,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999887337,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10004,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999973134,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10010,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999683921,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10014,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.61247107788625e-08,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
10018,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.99999999826766,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10019,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999959829,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10020,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999990151,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10022,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.999573583082812,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10057,False,False,False,False,False,False,False,False,False,False,True,False,True,False,3.81815684836474e-09,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10058,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999995157,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10059,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999841605,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10065,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999920623077,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10067,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999999999,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10071,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999747452,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10074,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999998968844987,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10075,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999911635521,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10077,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999673367,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10085,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
10092,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999994506100591,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10094,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999996414434091,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10095,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.84217600076488,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10100,False,False,False,False,False,False,False,False,False,False,False,False,False,True,6.62266790065715e-13,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
10117,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999994868131,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10119,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999997007,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10123,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.99999983811894,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10126,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.0309105588203421,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10137,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.99999998437638,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10141,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999981720927,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10143,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3.5196325368570903e-10,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
10152,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999999998,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10154,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999960376,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10164,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999866379061,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10167,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.0,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
10176,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.999986328078093,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10182,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999906530023996,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10185,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999484021,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10195,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999735482,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10199,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999994384459,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10206,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999466111027,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10207,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999987029,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10211,False,False,False,False,False,False,False,False,False,False,False,True,False,True,3.69775047519442e-12,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
10231,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999999152,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10234,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.962200159267596,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10259,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.999999937584314,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10262,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999988097971422,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10276,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.99999999796221,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10278,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999986375022,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10279,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999999522,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10291,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
10303,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0.999999761261186,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10319,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999989871152,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10333,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999996814486,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10334,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999983101,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10357,False,False,True,False,True,False,False,False,False,False,False,False,False,True,0.0,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
10358,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999999541,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10359,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10362,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999993324,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10364,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999054343218,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10395,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.87519162494575e-07,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
10401,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999804109256743,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10406,False,False,False,False,False,False,False,False,False,True,True,False,False,False,1.12912253431191e-07,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10408,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999999971713,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10414,False,False,False,False,False,False,False,False,False,False,False,False,False,True,4.8656154286511395e-12,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
10416,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.99999970336917,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10423,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999982946313483,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10437,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0.0,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
10443,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999984006253,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10457,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.0162094692392869,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10498,False,False,False,False,False,False,False,False,False,False,False,True,False,True,7.35620278529667e-12,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
10505,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999882918772804,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10522,False,False,False,False,False,False,False,False,False,False,False,True,False,True,3.09400981229024e-08,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
10525,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.999999819261466,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10534,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.822629649500427,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10537,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3.95382172624387e-13,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
10560,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.998112481730741,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10566,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4.727327342120931e-10,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
10580,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0.914997551638749,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
