Instances,Mean_CD11B,Mean_CD20,Mean_CD3D,Mean_CD45,Mean_CD4,Mean_CD68,Mean_CD8,Mean_CGA,Mean_LYSOZYME,Mean_NAKATPASE,Mean_PANCK,Mean_SMA,Mean_SOX9,Mean_VIMENTIN,Mean_OLFM4,Mean_MUC2,Undefined,Epi+,Stroma+,Immune+,Progenitor,final_Enteroendocrine,final_Enterocytes,Fibroblasts/Stromal(undetermined),final_Fibroblasts,final_Stromal,final_Myeloid,final_Helper T,final_Cytotoxic T,final_T-cell receptor,final_Monocyte,final_Macrophage,final_B cell,final_Leukocyte,final_Progenitor
11629,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.0012632879685009,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
11630,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,5.96967988531094e-06,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
11631,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,0.0032954856141136,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11632,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,0.0087696578133475,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11633,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,9.018818913188912e-09,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
11634,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,0.0004443754881705,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
11635,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,0.990744169254318,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
11636,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,0.701734044693708,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11637,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,0.197991925301885,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
11638,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.0011391211281977,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
11639,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,2.34201449968859e-09,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
11640,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,0.0008180994130724,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11641,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,9.84108751627741e-05,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11642,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,0.867347564950729,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11643,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,0.0039223728896367,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11644,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,0.165371035165508,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11645,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0.0971229702473295,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
11646,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.0,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
11647,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0006025631311796,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
11648,False,False,False,True,False,False,False,False,False,False,True,True,True,True,False,8.04073414822017e-05,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11649,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,0.493679774662684,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11650,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,0.987554917320719,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11651,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,0.357944084237161,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
11652,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
11653,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,0.0017052009777703,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11654,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,0.0050677536144534,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11655,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,2.86309421853055e-05,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
11656,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
11657,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
11658,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
11659,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,0.0,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11660,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,0.0389703480601437,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11661,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,0.002633915800715,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
11662,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0002247276284719,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11663,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,9.0801119949674e-05,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11664,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,0.999649640827542,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11665,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,0.464818024626164,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11666,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,0.0001166125638978,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11667,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,0.0528720115204453,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11668,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.836676639775351,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11669,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.0030205858611801,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
11670,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.010028966516633,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
11671,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.229504242258159,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11672,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.0029823959756816,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
11673,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,0.0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11674,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,0.0002062760907637,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11675,False,False,True,True,True,False,True,False,False,False,False,False,True,False,False,0.0,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11676,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.309910168175118,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
11677,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,0.684553863615656,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
11678,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,0.0059550523585079,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11679,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,0.0031665512028727,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11680,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,0.0116471634364061,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11681,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,0.0002690370323861,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11682,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0413274502691763,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
11683,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,0.0002433175969243,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11684,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,2.92680863345361e-07,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11685,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.992984609615344,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11686,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,0.0426694957478186,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
11687,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0.0393333700782254,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11688,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.0020358444893497,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
11689,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0.0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
11690,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11691,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11692,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,0.912704816387952,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11693,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,0.142147971186021,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
11694,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0948958092909438,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
11695,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
11696,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0.0554061488328464,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
11697,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4.23565071348712e-06,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
11698,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11699,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,6.35328791874741e-06,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11700,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,0.0,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11701,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,0.0049991464563522,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
11702,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0.0003381457287791,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
11703,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,0.996546962984923,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11704,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1.22721815512455e-05,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
11705,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
11706,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
11707,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11708,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,4.15336476355789e-05,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11709,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,2.80436034692388e-06,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11710,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,0.472746720748669,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11711,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,0.828609902828186,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11712,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,0.0002859056274526,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11713,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,0.997532727392908,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11714,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,7.61137085289526e-05,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
11715,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,2.62205126915733e-05,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
11716,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,0.572679665561458,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11717,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0.0365404055931355,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11718,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,3.10763658962113e-07,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
11719,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,0.245945064298102,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
11720,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,0.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11721,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
11722,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,0.0022810361605629,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
11723,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0.0110170461200468,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
11724,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.747313105215826,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
11725,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,0.103739440110684,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
11726,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.0001201435116733,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
11727,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3.8568010725947e-05,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
11728,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0.0159455948503994,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
11729,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,0.0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11730,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,2.45428907906737e-06,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11731,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,4.52278542037661e-05,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11732,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,0.0012032075170591,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11733,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,7.022024749903681e-09,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
11734,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0.0068813412675611,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
11735,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,6.53308558488714e-07,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
11736,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,6.60416709954587e-05,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11737,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,0.0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11738,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,1.84629236480464e-07,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11739,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,0.0004092151159054,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11740,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,9.66421596069794e-06,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
11741,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,1.86646513378997e-08,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11742,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,2.46522496541533e-08,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11743,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1.35143233237458e-05,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11744,False,False,True,True,False,False,False,False,False,False,True,True,True,True,False,0.121403214439514,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11745,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,0.0816460367823949,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11746,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,9.03167263451054e-05,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
11747,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,3.67148743917943e-06,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11748,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.0012125965235487,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
11749,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.0083721346103182,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
11750,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,0.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11751,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,0.621717691704684,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
11752,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,0.995968038874578,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11753,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,0.769851852429025,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
11754,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,0.0001232783497077,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11755,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0005460954198189,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11756,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0187831683584908,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
11757,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.0004109777168179,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
11758,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,2.0093740988224e-05,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
11759,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0.643552742560343,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
11760,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,4.37133362035921e-06,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
11761,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,0.0,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11762,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,4.81341445453539e-05,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11763,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.0006141711786553,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
11764,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0011927347050312,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11765,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,0.004619058580295,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11766,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,1.11292253829535e-06,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11767,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.987457319019493,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11768,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0.000215542611684,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
11769,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0.988939125681188,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
11770,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,7.5732778772381e-07,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11771,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.0029463943921656,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
11772,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,0.0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11773,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0.954347056262071,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
11774,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0.0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11775,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,4.11150571761257e-06,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11776,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.0050967922765232,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
11777,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0044412301702209,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
11778,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,0.0451137055915342,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11779,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,0.0002517093213271,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11780,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,0.999831527716964,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
11781,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.255907732721793,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
11782,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.0046373839162675,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11783,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,5.61882087835396e-05,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11784,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.175805881886035,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11785,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.0039765683720273,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
11786,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,0.0,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11787,False,False,True,True,True,False,True,True,False,False,False,True,False,False,False,0.0001218487932668,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11788,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11789,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,1.25250622759347e-05,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11790,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,8.93604264361686e-06,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11791,False,False,True,True,False,False,True,False,False,False,True,True,True,True,False,0.0295222323355822,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11792,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,0.0004519411464815,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
11793,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.0,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
11794,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,0.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
11795,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11796,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,0.0160228305178361,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11797,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,0.0528501672703194,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
11798,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,0.989984573886208,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11799,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0019556609789462,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
11800,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,1.19097844401382e-05,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
